x;y
-14,73148876213737; 1,1998123309598654
-14,373185524163585; 1,0007196024196574
-13,739269086144828; 1,0458746542535167
-13,458188837447569; 1,1559400930985575
-12,934411460640968; 1,2067395264116527
-12,684565998642977; 1,168639951426833
-12,28560838101109; 1,0924408014571938
-11,926851560517512; 0,8850097820953948
-11,0487466440068; 1,2956385347095676
-10,760352112625812; 1,4454968629831981
-9,960710532342748; 1,1305403764420134
-9,380763449901012; 1,5230814520432006
-9,026227795864289; 1,5877352762598633
-8,414065591542425; 2,0079851336681855
-8,05954296160996; 2,0911114790896193
-7,724226978225552; 1,9839708561019975
-7,124597869430371; 1,8925318761384275
-6,673556207668822; 2,2379680226674736
-6,089801673059769; 2,310216105601647
-5,761941658591693; 2,473096828288085
-5,178846754808978; 2,483075288403157
-4,82896192700184; 3,4292147338595385
-4,2750978744643096; 3,986597404933768
-3,8762576546610745; 4,711900425015173
-3,693881122747836; 5,118295891519935
-3,0658246271931233; 5,854887674559805
-2,519511642790331; 8,232301153612624
-2,4073780123673174; 9,20765027322404
-1,8923326462599448; 10,21347905282331
-1,153561740642992; 13,93834750050597
-0,9448557609640993; 15,100384537543007
-0,7845778779492214; 16,370370370370367
-0,6241782195595462; 17,467638129933214
-0,094487573817581; 20,56132361870067
0,03371682445096624; 21,602712001619107
0,38618490193686483; 24,599878567091682
0,771442789903233; 26,809653916211296
0,8834582265801103; 27,95264116575592
1,139859859859861; 30,045577818255417
1,3323386312694971; 31,36346025963513
1,508909087276873; 32,38489172232342
1,6369970826136218; 33,59137826350941
1,7490005805282607; 34,75129865749174
1,86070381857267; 36,337087634082174
2,005109714133237; 37,25909734871484
2,4877055244838573; 38,56972272819268
2,793128909379803; 39,712709977737305
3,06627670334014; 40,9137537224969
3,581482824105777; 41,6915788117974
3,9355984507802084; 42,35197144486763
4,273555722507972; 43,07055251973286
4,659445469465666; 44,38414119948729
4,919058331317778; 45,18816318269871
5,294655770841722; 45,134138388540336
5,662922810352921; 46,04288380669681
6,028467812074371; 45,73244282533901
6,3828602009642665; 46,00029438280805
6,737180957280746; 46,369744806903284
7,043519285500757; 46,21503744181341
7,485585783772208; 46,59038881018238
7,8660061214587245; 45,50153631027949
8,221069251717864; 44,81805302570331
8,576181222367968; 44,06529778660927
8,930938286177064; 43,815918750344984
9,285747446403185; 43,492649629261656
9,639716551904723; 44,36085812588546
9,993806130370636; 45,05819580136521
10,283519422079653; 45,62358689681095
10,556747802685084; 46,71033191661608
11,143973731393551; 48,20891519935236
11,47426908538812; 48,364777097017544
11,821353730779965; 47,567572353774544
12,211081192858341; 47,24795925251299
12,474672860417694; 46,76294561540464
12,955588375260508; 45,37684679214735
13,281943123710764; 44,7718717226914
13,636286672209696; 45,108995234678304
13,991125136670401; 44,74416294088426
14,342008976585678; 44,908363129371025
14,699838281876776; 45,38146492244854
14,892998772114954; 45,73244282533901
