x;y
-3,7100963590623834; -0,06959806051119699
-3,6765296206486298; 1,3782546339857298
-3,6765296206486298; 0,9468239798275135
-3,638767039933157; 1,7332900836741416
-3,5889414126002412; 1,696278334922276
-3,5491085149595785; 1,7361977486085856
-3,557847224114287; 1,3606273004242482
-3,5269778128944953; 2,0770180419379116
-3,4904140442652283; 2,165180949907473
-3,470933347864389; 1,9538179115459577
-3,4439600759247653; 1,6677260107617506
-3,3996040287351623; 1,6753380432626166
-3,3933102652825835; 1,432441578120006
-3,3534497634162515; 1,8863966590433456
-3,3198830250024978; 1,9399963556879847
-3,3219809461533574; 1,7456320430307954
-3,2333161733038693; 2,2708451961658724
-3,2070889113621632; 2,6200610478189788
-3,1872944082681705; 2,3875170735988576
-3,167900292740224; 2,7110137771135463
-3,1453853481015868; 2,3992281173457144
-3,1310701214251333; 2,14827843201455
-3,0886454937077503; 2,044555821475438
-3,0182019635088864; 1,7938667091461262
-3,0253348954218096; 1,599434575762075
-2,987012869066107; 2,3055180470073395
-2,996103860719832; 2,0398209299891263
-2,9722275200029062; 2,5812893678278357
-2,9905094043175398; 1,8766037571195149
-2,9590405870546457; 2,8181211442987077
-2,9326314619791187; 2,5141925607364684
-2,8978696229716867; 2,269130343138041
-2,8541445295116654; 2,332592817606912
-2,806791452106549; 2,470469089054699
-2,761835998873843; 2,5114841140174278
-2,7225476573213814; 2,422944668895493
-2,7072900489514935; 2,2685035152079713
-2,67372331053774; 2,34921531810485
-2,5646314106930403; 2,189186661352185
-2,4681270377534985; 2,061288073949296
-2,3506434533053615; 2,4837444091450465
-2,329664241796765; 2,2991198207963066
-2,325468399495046; 2,493871276769319
-2,2541390803658192; 1,7950069451164552
-2,227915065980074; 1,8949506766668662
-2,09050123059877; 1,913250498487237
-1,9798634941165951; 2,270729187027822
-1,96092374775156; 1,9446214632961798
-1,9224052983861446; 1,826391692936678
-1,893558882561825; 1,7292084769092284
-1,8723174309093715; 1,7840002063198526
-1,8541354476019212; 3,2969440391511746
-1,859729904004214; 2,8554405268400167
-1,8249976538399824; 3,619136449613201
-1,8078989108653296; 3,9948586589916424
-1,7934797623981211; 4,36988181950672
-1,7794094942284464; 4,714519684608764
-1,7925964271767065; 3,760734195872054
-1,7674213733663913; 4,965947046672561
-1,7576310746623798; 4,288765652201693
-1,741721839268361; 4,4208700666244205
-1,7401483984052164; 4,690951982025023
-1,6989528558065183; 4,34828262163261
-1,6650894416744615; 4,058531553679618
-1,6667211581251302; 3,765505868440396
-1,6512288173187821; 4,444243219366694
-1,6394481831639554; 4,209608502456504
-1,61316246521495; 4,706173413295957
-1,6247627351079381; 4,441286931272806
-1,5967904530964772; 5,069711902445572
-1,5835910325223184; 5,382567973494762
-1,5684501147427592; 5,679064277251239
-1,5366500467718351; 5,69754478790766
-1,5297568772761534; 5,461542787754048
-1,4475201845444094; 5,1572489611391426
-1,3786066534070782; 7,286969273942029
-1,293291193272121; 6,764595432066573
-1,276507824065244; 7,017642940647216
-1,254304825218647; 8,196173231757069
-1,2492348491040692; 8,586080006712002
-1,24503900680235; 8,852608398611519
-1,1401429492593698; 7,846003986503305
-1,1306406005172414; 8,235864910435792
-1,1464367127119486; 8,000688228686247
-1,1183568450004433; 8,518688593748305
-1,0897928416387397; 8,56131131209012
-1,0769955226184962; 8,226644283673767
-1,045736497470688; 8,292741233725767
-0,986994705246619; 9,876213912718464
-0,9282529130225501; 12,030313232326842
-0,8249302963427145; 11,675511925624015
-0,8113287742146413; 12,03045264159872
-0,8090210609486963; 12,327101913814793
-0,7952200306327466; 12,633764772288064
-0,7826894608629065; 12,954055443309457
-0,769277110257411; 13,127052881859598
-0,7834963536132373; 12,28527677736497
-0,7189544264426742; 13,089520056785151
-0,681897029307323; 13,309466639698877
-0,6904885159251286; 13,013271053158613
-0,6696364511529485; 13,639968822234458
-0,6586700451370913; 14,020371168843353
-0,6369415760746167; 14,347505252240651
-0,5940840439927708; 14,554184880397514
-0,5587856881211648; 14,75264505809578
-0,531635398607408; 15,25825113829006
-0,5364661380995193; 14,9869684167634
-0,5206268334105291; 15,681354461045814
-0,498878384146618; 16,028090752979573
-0,5002769982471911; 15,459837837803985
-0,48209501493974116; 16,57621409964139
-0,48768947134203344; 16,23519829762734
-0,4771998655877354; 16,74675025928461
-0,4534933565830217; 17,080294006912354
-0,4089674776812062; 17,18473960833795
-0,41636015221280687; 17,59274318026871
-0,36810796574303595; 18,07732231955558
-0,32824746387670345; 16,945490678652753
-0,2905484565294332; 18,45865079403294
-0,22915474666012425; 18,234236837900397
-0,14214951708280488; 18,625591346251184
-0,1000402631331978; 18,781921538556677
-0,0639093988683932; 19,040207043271543
-0,0345385027563605; 19,29284732471993
-0,00936344894604435; 19,428537221815628
0,1191618257697753; 18,46071314007829
0,1349089748130714; 18,130213745666733
0,12070766240725117; 18,71969759158715
0,14951911287905606; 17,911877378325116
0,16173367602406152; 17,598137439932827
0,19303599160831553; 18,15671020228858
0,19819088357899872; 17,768261337472495
0,2130161930450738; 17,628137122098607
0,22560371995023143; 18,255995978593003
0,23189748340281024; 17,967537472077044
0,23469471160395727; 17,70917818092323
0,2478416841493436; 17,35082947342383
0,2895903150514494; 17,19514240288904
0,3212689244294289; 17,023439043826794
0,36994069512937244; 16,511607321671224
0,38444632137245893; 16,32000448331215
0,3956967117199248; 16,04336128522923
0,41250942248136013; 15,890070435886262
0,4238572687064641; 16,251514127698428
0,44138989546721863; 16,113900120249184
0,4983334695619801; 16,442277583638912
0,5864461578980835; 16,667408486449638
0,5953623227892368; 16,434163822722418
0,6661671616307485; 14,452728302573847
0,6787546885359061; 14,108368561943793
0,7731611403245884; 13,066631600390453
0,8885468036218658; 12,539279528772589
0,9053301728287426; 12,266035471982155
0,913721857432181; 12,038205465720333
0,9263093843373387; 11,674619760109968
0,9179176997339002; 11,473787651170738
1,130359820484104; 9,853168251255946
1,1405304440751145; 9,387479229861624
1,158246222682373; 9,01926292058898
1,1727197595110308; 8,741539755785885
1,179108883015921; 8,497665798727736
1,1980708626486907; 8,197079228993683
1,2134623418612476; 7,940287159991602
1,2239144847378505; 7,622718877254389
1,2319065653125545; 7,46748073216086
1,3291102453023829; 7,937134555891484
1,4193208547893459; 6,969361042239964
1,444915492829833; 5,422553943705783
1,4843564104659936; 5,54751565141877
1,6228192064227276; 4,994134852775982
1,7579253285380858; 4,585903327846609
1,7837869747250457; 4,51069014175922
1,803734053902737; 4,737631924468005
1,8375064708606939; 4,399996354024271
1,8326113215086872; 4,750560749207448
1,8529911269741808; 4,20358739447369
1,8787655868275985; 4,154716101654444
1,9123323252413522; 3,832172028164255
1,9249198521465098; 3,5631780702570275
1,9298150014985165; 3,2169202912294423
1,9417032213533867; 3,0595300491425306
1,9542907482585443; 2,874515106269307
2,0492492845606103; 1,850706204346615
2,0382075942929285; 2,2727191899343637
2,0602357663769544; 1,6902769070611008
2,08436185961184; 1,8749788855385
2,212801254514466; 1,3760648139557787
2,238373953510239; 1,609156543975594
2,2420056489478615; 1,958620411717419
2,2354121824737314; 1,3279199475065653
2,450925900698399; 2,570443189464143
2,4629866768384057; 3,2453787563483374
2,4652510996679053; 2,9292489447238417
2,474897950771858; 1,4405034268491335
2,4971861216309907; 2,689226368609873
2,4913585628786032; 3,2621670775447917
2,498071910561353; 3,0541043909937535
2,520406701890505; 2,3777695831057777
2,545642272657095; 2,603896276781068
2,583929333660283; 2,632674165412624
2,6079097379263585; 2,4191617223758364
2,6559954227174893; 2,4158787865300297
2,6827535232570243; 2,6143356691125916
2,7018911207236904; 2,2341594497146566
2,7490532109091914; 2,0867020074308833
2,778474057524817; 2,2011723600454225
2,8196832229881306; -0,6452534538855055
2,8563968431281737; -0,7883127996051584
2,8941594238436466; 2,4811225948989097
2,986467954481469; -0,6537734326972569
3,024230535196942; 1,848879209151999
3,041013904403819; 1,5397466843983167
3,0955598543261686; 1,1917107520964372
3,0955598543261686; 1,0229697009092256
3,2516893547111936; 1,9626684082341193
3,2479012055885894; 1,643849326386686
3,263393546394936; 1,4739014931051102
3,280176915601813; 1,83007591263015
3,2885686002052514; 1,5493616853624843
3,34684418772913; 1,6108579724500842
3,3666112670172295; 1,7795607745741613
3,3929710292421484; 2,067403575275687
3,434224268679219; 2,2630688656749527
3,485279559879971; 2,351110309002401
3,5218574321808402; 2,3023935837990983
3,531088285244622; 2,1130268109523804
3,557102507515281; 1,8006092197414283
